Date time,Minimum Temperature,Maximum Temperature,Temperature,Wind Gust,Precipitation
11/1/1950,43,49.4,45.6,,0
11/2/1950,41.3,49.5,45,,0
11/3/1950,41.3,49.4,46,,0
11/4/1950,43.4,50.2,46.4,,0
11/5/1950,37.7,49.3,42.4,,0
11/6/1950,38.5,49.2,43.7,,0
11/7/1950,33.1,48.7,39,,0
11/8/1950,33.8,55.2,47.6,,0
11/9/1950,50.3,55,52.1,,0
11/10/1950,45.2,55.6,52.1,,0
11/11/1950,38.6,53.3,45.6,,0
11/12/1950,43.3,49.3,46.3,,0
11/13/1950,42.5,50.3,46.3,,0
11/14/1950,37.7,47.3,42.7,,0
11/15/1950,34.4,47.4,39.6,,0
11/16/1950,40.9,46.4,43.9,,0
11/17/1950,35.4,47.3,41,,0
11/18/1950,33.5,51.1,43,,0
11/19/1950,40.4,47.3,43.9,,0
11/20/1950,43.4,49.5,45.8,,0
11/21/1950,43.3,47.1,44.7,,0
11/22/1950,41.5,46.5,43.8,,0
11/23/1950,42.4,45.2,44.2,,0
11/24/1950,32.4,45.2,40.4,,0
11/25/1950,27.7,35.1,32.2,,0
11/26/1950,28.4,34.9,32.7,,0
11/27/1950,33.6,51.9,39.8,,0
11/28/1950,50.4,56.4,53.8,,0
11/29/1950,41.3,52.3,46.1,,0
11/30/1950,37.6,50.9,45.6,,0
12/1/1950,43.3,52.3,48.1,,0
12/2/1950,34.4,43.4,39.8,,0
12/3/1950,31.9,35.3,34,,0
12/4/1950,26.3,36.1,31,,0
12/5/1950,25.1,33.5,29.9,,0
12/6/1950,24.3,39.3,30.7,,0
12/7/1950,35.3,45.2,41,,0
12/8/1950,37.7,45,42.3,,0
12/9/1950,31.3,47.3,40,,0
12/10/1950,41.6,49.4,46.1,,0
12/11/1950,31.7,42.5,36.7,,0
12/12/1950,28.5,38.3,34.8,,0
12/13/1950,25.6,35.1,30.5,,0
12/14/1950,28.6,36.5,34.2,,0
12/15/1950,27,32.2,29.4,,0
12/16/1950,24.8,36.1,28.5,,0
12/17/1950,30.6,37.4,34.9,,0
12/18/1950,33.5,37.3,34.7,,0
12/19/1950,33.6,39.4,36.6,,0
12/20/1950,33.4,38.1,36.3,,0
12/21/1950,27,36.9,32.9,,0
12/22/1950,30.8,35.1,32.7,,0
12/23/1950,34.4,36.1,35.4,,0
12/24/1950,34.2,36.1,35,,0
12/25/1950,34.4,38.4,35.9,,0
12/26/1950,33.3,37.4,35.3,,0
12/27/1950,34.1,35.3,35,,0
12/28/1950,29.7,34.5,32.8,,0
12/29/1950,26.9,34.3,31.8,,0
12/30/1950,25.4,35.1,30.7,,0
12/31/1950,31.4,38.9,33.9,,0
1/1/1951,32.1,38.9,34,,0
1/2/1951,33.5,35.3,34.3,,0
1/3/1951,27.4,37.6,33.2,,0
1/4/1951,30.1,43.3,38.8,,0
1/5/1951,41.4,51,47.5,,0
1/6/1951,44.9,50.3,47.5,,0
1/7/1951,39.6,47.4,43.5,,0
1/8/1951,40.5,47.6,45.6,,0
1/9/1951,34.9,44,38.6,,0
1/10/1951,34.5,44.2,38.2,,0
1/11/1951,36.7,48.5,44,,0
1/12/1951,35.4,42.4,38.7,,0
1/13/1951,34.6,45.1,39.1,,0
1/14/1951,34,45,39.8,,0
1/15/1951,34.5,44.1,40.1,,0
1/16/1951,32.5,44.4,38.1,,0
1/17/1951,45.2,52.5,49,,0
1/18/1951,40.9,49.4,46.7,,0
1/19/1951,37.6,50.5,44.4,,0
1/20/1951,43.9,50.3,48.4,,0
1/21/1951,43.4,49.4,46.3,,0
1/22/1951,40.4,48.5,44.3,,0
1/23/1951,40.3,49.1,45,,0
1/24/1951,40.1,44.7,42.7,,0
1/25/1951,40.4,43.2,41.5,,0
1/26/1951,37.5,44.3,41.4,,0
1/27/1951,28.7,42.5,34.4,,0
1/28/1951,26.9,40.3,32.3,,0
1/29/1951,26.2,31.2,28.7,,0
1/30/1951,25.3,35.2,29.9,,0
1/31/1951,32.5,42.9,36.3,,0
2/1/1951,29.8,43.4,36.6,,0
2/2/1951,39.5,43.5,41.1,,0
2/3/1951,34.3,41.1,39.3,,0
2/4/1951,31.6,43.2,39.4,,0
2/5/1951,37.6,45.5,41.5,,0
2/6/1951,32.7,44.8,37.2,,0
2/7/1951,31,45.4,38,,0
2/8/1951,40.4,49.3,44.4,,0
2/9/1951,35.7,42.4,39.9,,0
2/10/1951,33.7,43.4,39,,0
2/11/1951,35.4,43.2,39.3,,0
2/12/1951,34.6,50.4,41.2,,0
2/13/1951,34.1,41.4,37.9,,0
2/14/1951,36.1,39.4,37.8,,0
2/15/1951,34.4,44.2,37.5,,0
2/16/1951,35,47.2,42.4,,0
2/17/1951,35.3,46.4,41.1,,0
2/18/1951,35.3,48.4,41.7,,0
2/19/1951,36.4,47,41.8,,0
2/20/1951,34.5,45.2,39.7,,0
2/21/1951,34.4,44.9,39.1,,0
2/22/1951,34.4,44.3,38.4,,0
2/23/1951,35.4,48.3,40,,0
2/24/1951,34.9,44.3,40.1,,0
2/25/1951,35.1,42.4,39.3,,0
2/26/1951,28.5,41.2,35.7,,0
2/27/1951,35,45,39.7,,0
2/28/1951,31.1,46.7,37.1,,0
3/1/1951,27.2,45.4,36.4,,0
3/2/1951,36.9,45.1,41.3,,0
3/3/1951,32.2,41.2,36.7,,0
3/4/1951,34.8,47.3,39,,0
3/5/1951,28.9,46.6,36.7,,0
3/6/1951,36.4,43.4,40,,0
3/7/1951,36.4,47,42,,0
3/8/1951,36.1,41.1,39,,0
3/9/1951,34.3,37.4,35.8,,0
3/10/1951,35.2,39.5,36.4,,0
3/11/1951,36.1,43.3,39.7,,0
3/12/1951,36.7,48.5,42.1,,0
3/13/1951,40.4,51.5,45.7,,0
3/14/1951,44.1,50.8,46.2,,0
3/15/1951,39.3,52.5,45.2,,0
3/16/1951,35.2,52,44.6,,0
3/17/1951,48.8,55.5,52.2,,0
3/18/1951,41.3,51.5,46.1,,0
3/19/1951,37.4,47.1,42.5,,0
3/20/1951,32.1,45,38.6,,0
3/21/1951,33.8,46.4,39.9,,0
3/22/1951,41.1,56.6,50.2,,0
3/23/1951,39.3,54,47.8,,0
3/24/1951,36.1,44.4,40.6,,0
3/25/1951,33.3,46.5,40.4,,0
3/26/1951,41.1,48.4,44.6,,0
3/27/1951,35.3,44.2,40.6,,0
3/28/1951,32.2,44.7,37.3,,0
3/29/1951,31.3,44.3,38,,0
3/30/1951,33.9,45,38.9,,0
3/31/1951,29,45.4,37.8,,0
4/1/1951,40.4,50.3,44.8,,0
4/2/1951,34.9,50,43.2,,0
4/3/1951,34.5,52.4,43.9,,0
4/4/1951,39.7,54.1,48,,0
4/5/1951,35.6,54.1,45.3,,0
4/6/1951,40.7,55.3,48,,0
4/7/1951,38.5,47.9,42.8,,0
4/8/1951,38.3,51.3,44,,0
4/9/1951,40.5,44.3,42.9,,0
4/10/1951,39.3,48.1,42.7,,0
4/11/1951,31.6,50.2,42.2,,0
4/12/1951,43.3,53.1,48.5,,0
4/13/1951,37.5,52.7,44.4,,0
4/14/1951,35.3,48.6,41.4,,0
4/15/1951,31.5,52.3,42.5,,0
4/16/1951,40,52.4,46.6,,0
4/17/1951,32.5,55.5,44.8,,0
4/18/1951,38.5,59.3,48.7,,0
4/19/1951,42.9,57.6,50,,0
4/20/1951,38,61.1,48,,0
4/21/1951,37.3,51.1,43.7,,0
4/22/1951,37.6,53.7,45.5,,0
4/23/1951,37.2,65.5,50.5,,0
4/24/1951,40.3,71.7,57,,0
4/25/1951,39.5,74.2,58.5,,0
4/26/1951,43.2,56,50.4,,0
4/27/1951,39.5,50.4,43.8,,0
4/28/1951,37.3,47.1,41.8,,0
4/29/1951,34.5,48.5,40.9,,0
4/30/1951,33.4,49.7,42.1,,0
5/1/1951,42.1,54.4,47.5,,0
5/2/1951,45.1,55.7,50.1,,0
5/3/1951,40.3,62.2,50.6,,0
5/4/1951,46.4,53.1,49.3,,0
5/5/1951,43.7,54,49.8,,0
5/6/1951,45.4,56.8,50.3,,0
5/7/1951,43.3,49.2,46.6,,0
5/8/1951,39.4,48.4,43.5,,0
5/9/1951,43,50.3,46.1,,0
5/10/1951,43.3,56,48.8,,0
5/11/1951,41.4,59.9,49.7,,0
5/12/1951,36.1,63.2,50.4,,0
5/13/1951,47.2,58.9,51.6,,0
5/14/1951,43.4,50.2,47.3,,0
5/15/1951,44.6,57.6,51.3,,0
5/16/1951,45.1,52.2,49.6,,0
5/17/1951,43.1,53.3,48.4,,0
5/18/1951,46.4,62.3,54.1,,0
5/19/1951,49.1,63.6,55.5,,0
5/20/1951,49.5,62.4,54.5,,0
5/21/1951,47.8,63.5,55.5,,0
5/22/1951,45.1,58.5,52.7,,0
5/23/1951,49.5,65.4,58.4,,0
5/24/1951,55.4,70.4,61.4,,0
5/25/1951,53.2,67.6,59.9,,0
5/26/1951,49.9,65.3,55.5,,0
5/27/1951,49.4,56.5,52.1,,0
5/28/1951,45.2,63.1,54.5,,0
5/29/1951,50.8,59.5,54.6,,0
5/30/1951,46.4,61.3,51.9,,0
5/31/1951,44.9,63.2,55.1,,0
6/1/1951,47,69,58.3,,0
6/2/1951,44,68.2,56.6,,0
6/3/1951,46.7,71.9,59.9,,0
6/4/1951,48.3,69,57.8,,0
6/5/1951,47.9,74.7,60.1,,0
6/6/1951,47,73.6,60.6,,0
6/7/1951,49.9,62.1,55.7,,0
6/8/1951,44.8,66.9,55.5,,0
6/9/1951,43.6,64.6,54.3,,0
6/10/1951,48.8,68.3,58.3,,0
6/11/1951,49.6,71.4,60.4,,0
6/12/1951,59.4,69.2,62.7,,0
6/13/1951,57.4,67.4,62,,0
6/14/1951,59.5,69.3,63.7,,0
6/15/1951,55.2,71.4,63.3,,0
6/16/1951,50.2,70.5,61,,0
6/17/1951,47.8,69.1,59.4,,0
6/18/1951,47.5,65.5,57.2,,0
6/19/1951,45.2,68.1,56.5,,0
6/20/1951,50,68.2,59.3,,0
6/21/1951,46.5,75.1,63.6,,0
6/22/1951,58.4,70.1,63.6,,0
6/23/1951,56.3,59.9,58.2,,0
6/24/1951,56.1,69,61.8,,0
6/25/1951,50.2,69.2,60.2,,0
6/26/1951,49.1,56.2,53.7,,0
6/27/1951,55.3,65.7,59,,0
6/28/1951,55.4,66,59.4,,0
6/29/1951,52.3,69.1,61.3,,0
6/30/1951,47.2,71,59.8,,0
7/1/1951,53.1,79.4,65.6,,0
7/2/1951,56.5,78.1,68.5,,0
7/3/1951,59.3,77.1,69.2,,0
7/4/1951,56.9,65,61.8,,0
7/5/1951,53.2,65.3,58.6,,0
7/6/1951,56.5,73.5,65.1,,0
7/7/1951,56.4,72.5,64.9,,0
7/8/1951,56.3,69.3,63,,0
7/9/1951,54,70.4,62.2,,0
7/10/1951,60.3,72.6,65.5,,0
7/11/1951,59.4,72.1,64.7,,0
7/12/1951,53.6,67.9,59.4,,0
7/13/1951,49.7,68.2,58.9,,0
7/14/1951,48.4,68.1,59.1,,0
7/15/1951,51.2,71.2,61.1,,0
7/16/1951,49.9,73.4,63.1,,0
7/17/1951,53.9,79.5,67.9,,0
7/18/1951,57.6,72,66.4,,0
7/19/1951,62.3,81.1,70.5,,0
7/20/1951,57.6,76.2,68.4,,0
7/21/1951,59.4,78,68.3,,0
7/22/1951,57.3,79,64.8,,0
7/23/1951,56.1,61.3,58.8,,0
7/24/1951,53.1,64.9,59,,0
7/25/1951,48.5,71.3,61.2,,0
7/26/1951,56.3,73.7,65.1,,0
7/27/1951,60.1,73.7,66.5,,0
7/28/1951,56.6,80.6,68.4,,0
7/29/1951,58.6,73.3,64.8,,0
7/30/1951,50.8,77.1,65.1,,0
7/31/1951,64.4,72.4,67.7,,0
8/1/1951,60.2,74.4,67.1,,0
8/2/1951,54.5,75.5,64.5,,0
8/3/1951,57.6,75.8,66.3,,0
8/4/1951,61.3,71,64.2,,0
8/5/1951,54.2,70.4,62.4,,0
8/6/1951,58.6,66.9,61.5,,0
8/7/1951,57.5,70.4,61.1,,0
8/8/1951,53.9,68.9,61,,0
8/9/1951,53.2,68.4,59.3,,0
8/10/1951,54.1,67.5,60.7,,0
8/11/1951,51.1,61.5,58.1,,0
8/12/1951,54.1,63.8,60.3,,0
8/13/1951,51.1,64.2,57.1,,0
8/14/1951,51.6,63,56.4,,0
8/15/1951,50.4,67.1,59.1,,0
8/16/1951,49.5,69.3,61.2,,0
8/17/1951,54.4,67.2,60.7,,0
8/18/1951,50.8,69.2,60.6,,0
8/19/1951,59.3,71.4,64.5,,0
8/20/1951,51.1,70.5,60.4,,0
8/21/1951,51,68.4,60.7,,0
8/22/1951,57.3,71.9,63.4,,0
8/23/1951,49.2,68.3,59.8,,0
8/24/1951,55.5,64.6,59.7,,0
8/25/1951,51.1,63.4,57.2,,0
8/26/1951,54.4,65.5,59.8,,0
8/27/1951,51.2,63.2,57.2,,0
8/28/1951,55.8,67.5,63.1,,0
8/29/1951,60.1,69.2,64.3,,0
8/30/1951,56.4,63.6,59.7,,0
8/31/1951,51.4,67.9,57.8,,0
9/1/1951,48.7,63.6,55.4,,0
9/2/1951,47.4,64.9,56.1,,0
9/3/1951,47.4,69.4,57.7,,0
9/4/1951,59.2,74.9,66.1,,0
9/5/1951,63.2,70.5,66.5,,0
9/6/1951,64.8,72,68,,0
9/7/1951,60.1,68.8,63.9,,0
9/8/1951,56.3,69,61.8,,0
9/9/1951,55.3,64.3,59.4,,0
9/10/1951,56.5,68.8,62.2,,0
9/11/1951,57.8,73.6,65.4,,0
9/12/1951,60.4,73.8,66.1,,0
9/13/1951,55.6,69.4,62.8,,0
9/14/1951,52.4,68.2,59.4,,0
9/15/1951,53.2,65.4,60.1,,0
9/16/1951,46.6,63,54.6,,0
9/17/1951,47.4,61.6,53.7,,0
9/18/1951,47.6,59.4,53.8,,0
9/19/1951,49.8,60.6,55.7,,0
9/20/1951,45.5,61.4,53.3,,0
9/21/1951,50.2,62.4,55.6,,0
9/22/1951,44.7,66.3,56.3,,0
9/23/1951,52.5,66.5,60,,0
9/24/1951,50.4,65.4,58.6,,0
9/25/1951,55.7,66.6,60.5,,0
9/26/1951,52.3,64.4,57.7,,0
9/27/1951,50.5,64.6,57,,0
9/28/1951,50.4,62.8,55.6,,0
9/29/1951,42.5,66.5,53.4,,0
9/30/1951,45.1,65.6,55.1,,0
10/1/1951,55.7,62.1,58.8,,0
10/2/1951,57.3,62.1,59.3,,0
10/3/1951,56.5,63,59.7,,0
10/4/1951,48.7,56.6,53.4,,0
10/5/1951,46,57.5,52.3,,0
10/6/1951,50.7,65.1,56.9,,0
10/7/1951,43.1,62.3,51.8,,0
10/8/1951,41.3,65.6,52,,0
10/9/1951,35.6,62.4,48.8,,0
10/10/1951,40.6,63.4,50.9,,0
10/11/1951,37.4,62.6,48,,0
10/12/1951,40.7,59.3,49.5,,0
10/13/1951,49.7,61,55.4,,0
10/14/1951,54.2,61.8,57.8,,0
10/15/1951,46.8,63.7,53.7,,0
10/16/1951,43,52.2,46.6,,0
10/17/1951,44.7,59.4,51.2,,0
10/18/1951,41.1,57.4,49.6,,0
10/19/1951,41.1,56.4,49.1,,0
10/20/1951,39,58.3,50.1,,0
10/21/1951,38.6,56.2,48.8,,0
10/22/1951,34.4,46.2,39.7,,0
10/23/1951,32.2,47.4,38.3,,0
10/24/1951,28.3,52.4,38.2,,0
10/25/1951,29.1,52.6,39.4,,0
10/26/1951,35.8,55.3,46.2,,0
10/27/1951,46.5,58.4,50.5,,0
10/28/1951,49.4,61.4,53.6,,0
10/29/1951,49.4,56.4,52.2,,0
10/30/1951,45.2,55.5,50.8,,0
10/31/1951,40.4,49.4,44.2,,0
11/1/1951,41.3,53.3,47.3,,0
11/2/1951,38.4,55.5,46.8,,0
11/3/1951,33.5,50.3,40.6,,0
11/4/1951,40.4,52.4,48.7,,0
11/5/1951,50.3,55.5,52.7,,0
11/6/1951,49.4,58.4,54.3,,0
11/7/1951,48.5,60.2,53,,0
11/8/1951,46.5,54.2,52.6,,0
11/9/1951,45.2,54.2,50.7,,0
11/10/1951,45.2,54.2,50.4,,0
11/11/1951,49.4,56.4,51.6,,0
11/12/1951,48.5,54.2,50.8,,0
11/13/1951,45.2,52.4,48.5,,0
11/14/1951,42.5,54.2,46.6,,0
11/15/1951,45.2,58.4,52.2,,0
11/16/1951,46.5,57.5,52.4,,0
11/17/1951,48.5,53.3,51.1,,0
11/18/1951,45.2,54.2,51,,0
11/19/1951,44.3,50.3,47.5,,0
11/20/1951,45.2,54.2,49.6,,0
11/21/1951,41.3,50.3,46.6,,0
11/22/1951,40.4,49.4,43.9,,0
11/23/1951,41.3,53.3,46.3,,0
11/24/1951,54.2,58.4,56.5,,0
11/25/1951,39.5,53.3,46.3,,0
11/26/1951,31.4,45.2,37.1,,0
11/27/1951,33.5,49.4,43.2,,0
11/28/1951,43.4,48.5,46.3,,0
11/29/1951,33.5,51.2,43,,0
11/30/1951,43.4,53.3,48.9,,0
12/1/1951,35.3,49.4,44.9,,0
12/2/1951,31.4,45.2,36.3,,0
12/3/1951,31.4,47.4,38.9,,0
12/4/1951,47.4,51.2,50.2,,0
12/5/1951,50.3,52.4,51,,0
12/6/1951,34.4,48.5,41.8,,0
12/7/1951,33.5,46.5,39,,0
12/8/1951,46.5,52.4,50.1,,0
12/9/1951,40.4,47.4,43.5,,0
12/10/1951,30.5,42.5,37.3,,0
12/11/1951,26.3,37.5,30.6,,0
12/12/1951,27.2,40.4,33,,0
12/13/1951,23.3,41.3,33.1,,0
12/14/1951,34.4,43.4,38.5,,0
12/15/1951,43.4,53.3,48.7,,0
12/16/1951,47.4,53.3,50.5,,0
12/17/1951,44.3,49.4,47.5,,0
12/18/1951,47.4,52.4,49.6,,0
12/19/1951,45.2,52.4,49.8,,0
12/20/1951,47.4,53.3,50.1,,0
12/21/1951,44.3,48.5,46.1,,0
12/22/1951,42.5,47.4,45.4,,0
12/23/1951,43.4,49.4,46.3,,0
12/24/1951,49.4,53.3,51.2,,0
12/25/1951,35.3,50.3,43.4,,0
12/26/1951,32.3,45.2,37.3,,0
12/27/1951,41.3,46.5,43.8,,0
12/28/1951,39.5,45.2,42.9,,0
12/29/1951,34.4,43.4,40.6,,0
12/30/1951,31.4,53.3,42.6,,0
12/31/1951,37.5,42.5,40,,0
1/1/1952,35.3,45.2,39.7,,0
1/2/1952,37.5,49.4,43.6,,0
1/3/1952,34.4,42.5,38.2,,0
1/4/1952,31.4,44.3,37.6,,0
1/5/1952,37.5,46.5,43.1,,0
1/6/1952,38.4,48.5,45.3,,0
1/7/1952,47.4,50.3,49.1,,0
1/8/1952,44.3,50.3,47.9,,0
1/9/1952,35.3,44.3,40.9,,0
1/10/1952,35.3,53.3,46.1,,0
1/11/1952,37.5,53.3,44.3,,0
1/12/1952,35.3,43.4,39.1,,0
1/13/1952,27.2,45.2,36.4,,0
1/14/1952,37.5,47.4,42.9,,0
1/15/1952,41.3,53.3,48.7,,0
1/16/1952,33.5,43.4,39.5,,0
1/17/1952,33.5,39.5,36.7,,0
1/18/1952,35.3,41.3,37.3,,0
1/19/1952,32.3,40.4,36.4,,0
1/20/1952,29.4,38.4,33.8,,0
1/21/1952,35.3,39.5,37.9,,0
1/22/1952,31.4,37.5,35,,0
1/23/1952,33.5,39.5,37.7,,0
1/24/1952,33.5,37.5,35.4,,0
1/25/1952,31.4,37.5,33.8,,0
1/26/1952,24.5,33.5,31,,0
1/27/1952,20.4,34.4,26.2,,0
1/28/1952,22.4,41.3,32.7,,0
1/29/1952,29.4,44.3,35,,0
1/30/1952,25.4,43.4,33.6,,0
1/31/1952,35.3,43.4,39.7,,0
2/1/1952,33.5,40.4,35.9,,0
2/2/1952,29.4,45.2,35.7,,0
2/3/1952,29.4,41.3,35.2,,0
2/4/1952,34.4,41.3,37,,0
2/5/1952,27.2,42.5,34.4,,0
2/6/1952,35.3,47.4,41.7,,0
2/7/1952,35.3,45.2,41,,0
2/8/1952,35.3,43.4,38.7,,0
2/9/1952,30.5,40.4,35.3,,0
2/10/1952,27.2,44.3,37,,0
2/11/1952,32.3,45.2,38.7,,0
2/12/1952,29.4,40.4,33.9,,0
2/13/1952,27.2,38.4,32.1,,0
2/14/1952,30.5,38.4,34.8,,0
2/15/1952,32.3,41.3,36.6,,0
2/16/1952,26.3,39.5,33.9,,0
2/17/1952,37.5,46.5,40.8,,0
2/18/1952,39.5,44.3,42,,0
2/19/1952,41.3,46.5,43.5,,0
2/20/1952,38.4,50.3,44,,0
2/21/1952,36.2,49.4,42.4,,0
2/22/1952,38.4,42.5,40.2,,0
2/23/1952,33.5,51.2,41.6,,0
2/24/1952,31.4,46.5,38.9,,0
2/25/1952,29.4,48.5,38.7,,0
2/26/1952,35.3,46.5,41.3,,0
2/27/1952,27.2,42.5,36.2,,0
2/28/1952,31.4,47.4,36.7,,0
2/29/1952,36.2,53.3,45,,0
3/1/1952,35.3,54.2,43.8,,0
3/2/1952,39.5,50.3,46.2,,0
3/3/1952,46.5,57.5,51,,0
3/4/1952,43.4,53.3,47.5,,0
3/5/1952,40.4,52.4,46.4,,0
3/6/1952,39.5,50.3,45.6,,0
3/7/1952,48.5,51.2,49.7,,0
3/8/1952,50.3,59.3,52.6,,0
3/9/1952,44.3,52.4,49.3,,0
3/10/1952,41.3,56.4,47.3,,0
3/11/1952,33.5,57.5,44.2,,0
3/12/1952,40.4,49.4,43.7,,0
3/13/1952,39.5,42.5,40.4,,0
3/14/1952,37.5,48.5,41.8,,0
3/15/1952,32.3,49.4,40.5,,0
3/16/1952,43.4,57.5,49.7,,0
3/17/1952,45.2,58.4,50.4,,0
3/18/1952,44.3,53.3,49,,0
3/19/1952,43.4,56.4,48.1,,0
3/20/1952,47.4,57.5,51.2,,0
3/21/1952,45.2,59.3,52.1,,0
3/22/1952,43.4,58.4,52.7,,0
3/23/1952,35.3,53.3,44.1,,0
3/24/1952,44.3,56.4,49.3,,0
3/25/1952,39.5,48.5,44.1,,0
3/26/1952,33.5,46.5,39.5,,0
3/27/1952,30.5,43.4,36.5,,0
3/28/1952,30.5,37.5,34.2,,0
3/29/1952,31.4,35.3,33,,0
3/30/1952,32.3,36.2,34.4,,0
3/31/1952,34.4,41.3,36.6,,0
4/1/1952,31.4,44.3,37.4,,0
4/2/1952,32.3,45.2,38,,0
4/3/1952,30.5,49.4,40.9,,0
4/4/1952,42.5,51.2,46.1,,0
4/5/1952,40.4,51.2,45.3,,0
4/6/1952,39.5,51.2,46.6,,0
4/7/1952,47.4,56.4,51.8,,0
4/8/1952,45.2,60.2,50.7,,0
4/9/1952,45.2,68.3,56.4,,0
4/10/1952,46.5,59.3,52.9,,0
4/11/1952,47.4,59.3,52.9,,0
4/12/1952,47.4,59.3,53.6,,0
4/13/1952,49.4,67.4,57.9,,0
4/14/1952,44.3,69.2,57.3,,0
4/15/1952,47.4,58.4,51.7,,0
4/16/1952,46.5,68.3,56.7,,0
4/17/1952,45.2,71.3,57.3,,0
4/18/1952,43.4,72.2,59,,0
4/19/1952,48.5,74.4,61,,0
4/20/1952,48.5,62.3,55.3,,0
4/21/1952,47.4,55.5,50.3,,0
4/22/1952,45.2,53.3,49,,0
4/23/1952,41.3,54.2,46.9,,0
4/24/1952,37.5,54.2,46.8,,0
4/25/1952,37.5,60.2,48.8,,0
4/26/1952,39.5,63.2,50.7,,0
4/27/1952,41.3,62.3,51.4,,0
4/28/1952,40.4,57.5,49.2,,0
4/29/1952,38.4,64.5,52.4,,0
4/30/1952,48.5,73.5,60.3,,0
5/1/1952,53.3,67.4,59.2,,0
5/2/1952,52.4,65.4,58,,0
5/3/1952,49.4,59.3,54.4,,0
5/4/1952,51.2,59.3,54.9,,0
5/5/1952,51.2,61.4,55.7,,0
5/6/1952,51.2,58.4,54.4,,0
5/7/1952,42.7,58.5,52.1,,0
5/8/1952,50.2,64.5,55.4,,0
5/9/1952,49.5,61.6,54.9,,0
5/10/1952,48.3,64.6,56.3,,0
5/11/1952,49.2,56.5,52.4,,0
5/12/1952,43.8,61.2,52.8,,0
5/13/1952,43,65.2,55.6,,0
5/14/1952,50.3,66.5,57.8,,0
5/15/1952,59.1,71,64.2,,0
5/16/1952,52.5,76.7,64.9,,0
5/17/1952,51,79.2,65.8,,0
5/18/1952,52.8,81,68,,0
5/19/1952,57.1,79.5,67.2,,0
5/20/1952,51.8,66.5,59,,0
5/21/1952,44,66.7,56.3,,0
5/22/1952,41.1,68.7,57,,0
5/23/1952,44.9,70.1,59.4,,0
5/24/1952,48.8,73.3,61.5,,0
5/25/1952,50.5,74,62.1,,0
5/26/1952,50,68.8,60.1,,0
5/27/1952,50.2,71.2,61.1,,0
5/28/1952,52.7,66.7,60.7,,0
5/29/1952,46.4,59.2,53.6,,0
5/30/1952,43.9,65.2,55.8,,0
5/31/1952,54.1,62.8,57.9,,0
6/1/1952,54.1,64.5,59.6,,0
6/2/1952,50.9,64.4,56.5,,0
6/3/1952,46.3,64,55.1,,0
6/4/1952,45,67.3,57.3,,0
6/5/1952,49.9,75.9,63,,0
6/6/1952,51.3,67.7,58.5,,0
6/7/1952,45,61.6,54.1,,0
6/8/1952,42.6,60,51.1,,0
6/9/1952,52.9,64.5,58.2,,0
6/10/1952,46.6,71.4,60.1,,0
6/11/1952,51.3,71.1,62.1,,0
6/12/1952,51.1,76.7,65.1,,0
6/13/1952,59.2,71,64,,0
6/14/1952,58.6,66.2,61.4,,0
6/15/1952,52.2,59.9,56,,0
6/16/1952,42.5,62.9,54.5,,0
6/17/1952,47.3,66.1,57.7,,0
6/18/1952,54.8,64.5,59.6,,0
6/19/1952,48.5,62.8,56.4,,0
6/20/1952,49.1,63.7,56.6,,0
6/21/1952,52.4,63,58.3,,0
6/22/1952,55.3,68.7,61.4,,0
6/23/1952,47.2,67.9,58.6,,0
6/24/1952,49.3,74.7,62.2,,0
6/25/1952,54,75.9,65.5,,0
6/26/1952,61.5,75.9,68,,0
6/27/1952,60.8,81.1,70.8,,0
6/28/1952,59.4,83.4,71.7,,0
6/29/1952,59.3,85.2,72.5,,0
6/30/1952,63,84.5,74.5,,0
7/1/1952,63.5,91.2,78.2,,0
7/2/1952,61.1,82.4,71,,0
7/3/1952,53.1,61.1,56.5,,0
7/4/1952,52.5,69.8,60.6,,0
7/5/1952,55.3,80.6,67.8,,0
7/6/1952,61.1,82.6,69.4,,0
7/7/1952,55.5,73.5,65.9,,0
7/8/1952,62.3,68.5,65.3,,0
7/9/1952,55.5,73.6,65.2,,0
7/10/1952,57.5,75.6,67.1,,0
7/11/1952,57.4,70.1,64.5,,0
7/12/1952,55.3,64.3,60.1,,0
7/13/1952,57.3,73.3,63.3,,0
7/14/1952,57.1,65.3,61.5,,0
7/15/1952,47.4,67.2,57.9,,0
7/16/1952,45.7,68.8,59,,0
7/17/1952,55.3,67.7,61.1,,0
7/18/1952,57.6,68.8,63,,0
7/19/1952,62.9,77.2,68.6,,0
7/20/1952,57.4,80.6,69.7,,0
7/21/1952,65.1,80.7,72.5,,0
7/22/1952,63,84,73.8,,0
7/23/1952,61.2,72.7,66.5,,0
7/24/1952,50.9,73.2,62.9,,0
7/25/1952,51.1,79,66.8,,0
7/26/1952,62.5,79,70.6,,0
7/27/1952,53,65.8,60.7,,0
7/28/1952,49.4,62.8,57.1,,0
7/29/1952,54,68.8,61.7,,0
7/30/1952,55.4,74.9,65.2,,0
7/31/1952,55.3,72.4,64.9,,0
8/1/1952,59.9,70.3,64.2,,0
8/2/1952,55.6,63.4,59.9,,0
8/3/1952,54.1,68.3,60.4,,0
8/4/1952,54.2,70.9,62.4,,0
8/5/1952,61,75.6,66.8,,0
8/6/1952,58.2,75.8,66.1,,0
8/7/1952,59.4,68.3,62.9,,0
8/8/1952,54.4,69,62.7,,0
8/9/1952,59.2,67.1,62.4,,0
