Date,TAVG,TMAX,TMIN,TEMP
8/14/1980,,109.5,84.3,95.7
8/15/1980,,105.9,82.5,93.8
8/16/1980,,105.9,77.1,93.7
8/17/1980,,107.7,80.7,93.4
8/18/1980,,107.7,77.1,93.7
8/19/1980,,105.9,77.1,93.6
8/20/1980,,107.7,82.5,93.6
8/21/1980,,105.9,78.9,93.6
8/22/1980,,105.9,78.9,92.4
8/23/1980,,104.1,77.1,92.4
8/24/1980,,107.7,78.9,94
8/25/1980,,105.9,80.7,94.3
8/26/1980,,109.5,80.7,95.8
8/27/1980,,107.7,80.7,94.6
8/28/1980,,107.7,80.7,94.5
8/29/1980,,107.7,78.9,94.1
8/30/1980,,107.7,78.9,94.3
8/31/1980,,105.9,82.5,95.1
9/1/1980,,107.7,78.9,93.5
9/2/1980,,107.7,78.9,93.5
9/3/1980,,105.9,78.9,93.2
9/4/1980,,105.9,80.7,93.8
9/5/1980,,105.9,77.1,94.5
9/6/1980,,107.7,80.7,94.5
9/7/1980,,107.7,80.7,94.3
9/8/1980,,102.3,78.9,89.6
9/9/1980,,100.5,77.1,88.2
9/10/1980,,102.3,73.5,88.2
9/11/1980,,100.5,73.5,87
9/12/1980,,104.1,77.1,90.2
9/13/1980,,105.9,77.1,92.4
9/14/1980,,105.9,78.9,91.9
9/15/1980,,105.9,77.1,92.6
9/16/1980,,105.9,77.1,92.1
9/17/1980,,104.1,78.9,91.2
9/18/1980,,104.1,73.5,89.2
9/19/1980,,102.3,73.5,88.4
9/20/1980,,102.3,75.3,89.5
9/21/1980,,104.1,77.1,90.6
9/22/1980,,104.1,75.3,89.3
9/23/1980,,95.1,73.5,85.6
9/24/1980,,98.7,73.5,86.6
9/25/1980,,104.1,77.1,91.8
9/26/1980,,104.1,78.9,91.6
9/27/1980,,102.3,73.5,90.2
9/28/1980,,102.3,75.3,90.1
9/29/1980,,102.3,75.3,89.1
9/30/1980,,100.5,75.3,89.8
10/1/1980,,104.1,75.3,89.9
10/2/1980,,104.1,75.3,89.9
10/3/1980,,100.5,73.5,89
10/4/1980,,102.3,71.7,87.1
10/5/1980,,96.9,71.7,85.7
10/6/1980,,96.9,69.9,83.6
10/7/1980,,96.9,71.7,84.7
10/8/1980,,95.1,68.1,81.8
10/9/1980,,96.9,69.9,82.1
10/10/1980,,100.5,69.9,85
10/11/1980,,100.5,68.1,86.4
10/12/1980,,100.5,69.9,84.8
10/13/1980,,95.1,69.9,82.3
10/14/1980,,95.1,68.1,80.4
10/15/1980,,96.9,66.3,82.9
10/16/1980,,93.3,69.9,81.4
10/17/1980,,91.5,68.1,79.3
10/18/1980,,91.5,68.1,80
10/19/1980,,93.3,66.3,81
10/20/1980,,95.1,66.3,81.8
10/21/1980,,95.1,66.3,80.5
10/22/1980,,96.9,66.3,82.4
10/23/1980,,96.9,66.3,81.4
10/24/1980,,96.9,64.5,81.4
10/25/1980,,96.9,64.5,81.8
10/26/1980,,87.9,64.5,77.5
10/27/1980,,95.1,69.9,81.3
10/28/1980,,87.9,66.3,77.3
10/29/1980,,86.1,62.7,74.1
10/30/1980,,87.9,62.7,76.3
10/31/1980,,93.3,66.3,79
11/1/1980,,89.7,68.1,79.2
11/2/1980,,91.5,66.3,78.4
11/3/1980,,86.1,68.1,76.5
11/4/1980,,87.9,68.1,78
11/5/1980,,89.7,66.3,76.5
11/6/1980,,84.3,64.5,74.2
11/7/1980,,86.1,64.5,75.6
11/8/1980,,86.1,66.3,76.8
11/9/1980,,87.9,68.1,79
11/10/1980,,86.1,66.3,76.1
11/11/1980,,86.1,66.3,76.1
11/12/1980,,86.1,66.3,75.9
11/13/1980,,86.1,62.7,75.1
11/14/1980,,86.1,62.7,73.3
11/15/1980,,86.1,62.7,74.5
11/16/1980,,86.1,60.9,73.9
11/17/1980,,86.1,60.9,74.5
11/18/1980,,86.1,62.7,73.1
11/19/1980,,84.3,60.9,73.6
11/20/1980,,86.1,59.1,72.5
11/21/1980,,86.1,55.5,72.1
11/22/1980,,87.9,62.7,74.7
11/23/1980,,87.9,62.7,74.3
11/24/1980,,80.7,57.3,69.8
11/25/1980,,73.5,51.9,64
11/26/1980,,78.9,55.5,64.3
11/27/1980,,78.9,57.3,62.7
11/28/1980,,78.9,57.3,67.7
11/29/1980,,69.9,55.5,62.1
11/30/1980,,75.3,51.9,62.1
12/1/1980,,73.5,50.1,61.6
12/2/1980,,71.7,50.1,59.8
12/3/1980,,69.9,46.5,58.5
12/4/1980,,69.9,44.7,59.9
12/5/1980,,75.3,39.3,61.1
12/6/1980,,77.1,46.5,62.6
12/7/1980,,78.9,50.1,66.3
12/8/1980,,75.3,48.3,61.6
12/9/1980,,68.1,48.3,59.6
12/10/1980,,71.7,46.5,59.6
12/11/1980,,78.9,55.5,68
12/12/1980,,66.3,53.7,59.8
12/13/1980,,62.7,46.5,55.1
12/14/1980,,68.1,50.1,57.8
12/15/1980,,73.5,55.5,63.7
12/16/1980,,78.9,60.9,69.1
12/17/1980,,75.3,50.1,62.8
12/18/1980,,60.9,44.7,51.3
12/19/1980,,60.9,41.1,51.7
12/20/1980,,64.5,41.1,52.5
12/21/1980,,66.3,42.9,53.9
12/22/1980,,75.3,42.9,57.4
12/23/1980,,77.1,48.3,63.7
12/24/1980,,75.3,50.1,61
12/25/1980,,80.7,48.3,63.1
12/26/1980,,84.3,50.1,64.9
12/27/1980,,82.5,51.9,65.9
12/28/1980,,68.1,51.9,60.7
12/29/1980,,68.1,46.5,57.8
12/30/1980,,68.1,48.3,58.2
12/31/1980,,62.7,50.1,54.3
1/1/1981,,62.7,46.5,54.8
1/2/1981,,62.7,46.5,55.5
1/3/1981,,71.7,51.9,62.1
1/4/1981,,68.1,48.3,59.6
1/5/1981,,66.3,48.3,57.1
1/6/1981,,66.3,48.3,56.8
1/7/1981,,73.5,48.3,61
1/8/1981,,75.3,53.7,65.2
1/9/1981,,78.9,53.7,66.5
1/10/1981,,80.7,57.3,68
1/11/1981,,86.1,59.1,70
1/12/1981,,66.3,50.1,59.5
1/13/1981,,60.9,41.1,50.7
1/14/1981,,60.9,41.1,49.9
1/15/1981,,60.9,37.5,49.7
1/16/1981,,64.5,42.9,53.1
1/17/1981,,69.9,48.3,59
1/18/1981,,75.3,57.3,65.2
1/19/1981,,77.1,59.1,67.7
1/20/1981,,80.7,55.5,68.5
1/21/1981,,80.7,60.9,69.6
1/22/1981,,66.3,55.5,60.6
1/23/1981,,78.9,55.5,66.7
1/24/1981,,87.9,60.9,73
1/25/1981,,87.9,62.7,73.2
1/26/1981,,75.3,59.1,67.4
1/27/1981,,68.1,53.7,60.3
1/28/1981,,66.3,50.1,57.3
1/29/1981,,66.3,51.9,59.3
1/30/1981,,73.5,53.7,62.9
1/31/1981,,80.7,57.3,66.9
2/1/1981,,64.5,51.9,57.5
2/2/1981,,66.3,48.3,56.8
2/3/1981,,66.3,46.5,55.3
2/4/1981,,64.5,41.1,54.1
2/5/1981,,71.7,44.7,58.3
2/6/1981,,80.7,53.7,64.8
2/7/1981,,80.7,59.1,69.6
2/8/1981,,84.3,59.1,71.3
2/9/1981,,84.3,59.1,71.5
2/10/1981,,77.1,55.5,66.6
2/11/1981,,57.3,48.3,52.6
2/12/1981,,66.3,44.7,54.9
2/13/1981,,66.3,44.7,55.3
2/14/1981,,69.9,44.7,56.7
2/15/1981,,73.5,46.5,60.8
2/16/1981,,78.9,51.9,66
2/17/1981,,80.7,51.9,67.4
2/18/1981,,84.3,50.1,65.5
2/19/1981,,82.5,55.5,70.8
2/20/1981,,89.7,64.5,76.3
2/21/1981,,86.1,62.7,73.5
2/22/1981,,71.7,55.5,63.5
2/23/1981,,73.5,53.7,63.4
2/24/1981,,89.7,55.5,73.2
2/25/1981,,77.1,60.9,68.2
2/26/1981,,73.5,51.9,63.2
2/27/1981,,73.5,51.9,63.8
2/28/1981,,77.1,55.5,66.9
3/1/1981,,86.1,60.9,72
3/2/1981,,82.5,53.7,68
3/3/1981,,69.9,53.7,62.3
3/4/1981,,69.9,48.3,59.3
3/5/1981,,66.3,50.1,59.7
3/6/1981,,59.1,51.9,54.6
3/7/1981,,77.1,51.9,64.5
3/8/1981,,80.7,55.5,68.8
3/9/1981,,77.1,60.9,69.3
3/10/1981,,78.9,55.5,67.8
3/11/1981,,87.9,59.1,73.5
3/12/1981,,78.9,64.5,73
3/13/1981,,69.9,62.7,65.7
3/14/1981,,82.5,55.5,69.8
3/15/1981,,86.1,55.5,73.5
3/16/1981,,91.5,64.5,77.3
3/17/1981,,80.7,66.3,73.4
3/18/1981,,82.5,59.1,71.9
3/19/1981,,86.1,51.9,72.6
3/20/1981,,89.7,57.3,76.4
3/21/1981,,93.3,64.5,77.6
3/22/1981,,89.7,68.1,79
3/23/1981,,93.3,66.3,80.7
3/24/1981,,96.9,73.5,83.7
3/25/1981,,87.9,69.9,77.9
3/26/1981,,93.3,69.9,80.2
3/27/1981,,84.3,69.9,78.1
3/28/1981,,80.7,57.3,69.3
3/29/1981,,80.7,57.3,69.6
3/30/1981,,87.9,60.9,74
3/31/1981,,91.5,68.1,78.9
4/1/1981,,86.1,59.1,74.5
4/2/1981,,80.7,55.5,67.7
4/3/1981,,87.9,57.3,72.6
4/4/1981,,95.1,68.1,81.4
4/5/1981,,91.5,66.3,79.4
4/6/1981,,91.5,64.5,76.6
4/7/1981,,86.1,60.9,73.9
4/8/1981,,96.9,69.9,82
4/9/1981,,93.3,69.9,80.5
4/10/1981,,96.9,66.3,82.1
4/11/1981,,98.7,71.7,87.9
4/12/1981,,93.3,71.7,83.4
4/13/1981,,91.5,68.1,80.9
4/14/1981,,89.7,68.1,79
4/15/1981,,95.1,66.3,81.6
4/16/1981,,98.7,77.1,88.6
4/17/1981,,93.3,75.3,83.2
4/18/1981,,86.1,66.3,77.3
4/19/1981,,89.7,64.5,76.9
4/20/1981,,93.3,64.5,78.3
4/21/1981,,95.1,62.7,80
4/22/1981,,98.7,66.3,83.4
4/23/1981,,98.7,69.9,85.3
4/24/1981,,100.5,68.1,87.5
4/25/1981,,100.5,77.1,89.8
4/26/1981,,102.3,75.3,90.3
4/27/1981,,96.9,69.9,86.2
4/28/1981,,96.9,73.5,85.9
4/29/1981,,98.7,69.9,84.5
4/30/1981,,93.3,69.9,82
5/1/1981,,96.9,66.3,83.4
5/2/1981,,96.9,68.1,83.1
5/3/1981,,91.5,68.1,80.2
5/4/1981,,96.9,68.1,83.4
5/5/1981,,105.9,75.3,90.7
5/6/1981,,93.3,77.1,85.7
5/7/1981,,95.1,66.3,81.6
5/8/1981,,102.3,69.9,87.6
5/9/1981,,91.5,75.3,84.5
5/10/1981,,96.9,73.5,85
5/11/1981,,91.5,71.7,79.3
5/12/1981,,100.5,73.5,87.4
5/13/1981,,100.5,73.5,87.9
5/14/1981,,96.9,75.3,87.3
5/15/1981,,102.3,80.7,91.6
5/16/1981,,104.1,80.7,91.6
5/17/1981,,102.3,75.3,88.2
5/18/1981,,102.3,75.3,88.8
5/19/1981,,105.9,80.7,93.2
5/20/1981,,107.7,84.3,96.1
5/21/1981,,105.9,82.5,96
5/22/1981,,105.9,78.9,93.7
5/23/1981,,105.9,82.5,95.2
5/24/1981,,107.7,82.5,95
5/25/1981,,109.5,80.7,96.2
5/26/1981,,109.5,82.5,96.1
5/27/1981,,109.5,82.5,97.6
5/28/1981,,104.1,80.7,92.6
5/29/1981,,102.3,80.7,89.5
5/30/1981,,105.9,78.9,94.6
5/31/1981,,107.7,78.9,93.9
6/1/1981,,107.7,78.9,94.6
6/2/1981,,107.7,78.9,96.1
6/3/1981,,113.1,82.5,97.1
6/4/1981,,114.9,84.3,101.4
6/5/1981,,105.9,86.1,95.5
6/6/1981,,105.9,80.7,92.8
6/7/1981,,104.1,78.9,91.7
6/8/1981,,104.1,78.9,93.1
6/9/1981,,111.3,80.7,95.8
6/10/1981,,102.3,80.7,92.8
6/11/1981,,105.9,80.7,94
6/12/1981,,111.3,80.7,96.4
6/13/1981,,111.3,80.7,96.1
6/14/1981,,107.7,78.9,95.7
6/15/1981,,105.9,78.9,92.9
6/16/1981,,105.9,77.1,92.2
6/17/1981,,109.5,84.3,98.4
6/18/1981,,102.3,80.7,92.5
6/19/1981,,104.1,77.1,91.6
6/20/1981,,107.7,78.9,93.5
6/21/1981,,109.5,80.7,96
6/22/1981,,109.5,82.5,95.9
6/23/1981,,109.5,82.5,97
6/24/1981,,109.5,80.7,96.6
6/25/1981,,105.9,78.9,93.5
6/26/1981,,105.9,78.9,94.2
6/27/1981,,107.7,82.5,95.6
6/28/1981,,109.5,82.5,96.9
6/29/1981,,109.5,82.5,97.6
6/30/1981,,113.1,82.5,100.3
7/1/1981,,113.1,84.3,98.8
7/2/1981,,111.3,84.3,97.9
7/3/1981,,111.3,82.5,97.7
7/4/1981,,113.1,84.3,100.1
7/5/1981,,109.5,86.1,99.4
7/6/1981,,107.7,80.7,97
7/7/1981,,107.7,82.5,96.2
7/8/1981,,107.7,82.5,96.6
7/9/1981,,105.9,82.5,95.4
7/10/1981,,105.9,78.9,93.1
7/11/1981,,104.1,80.7,92.6
7/12/1981,,105.9,80.7,94
7/13/1981,,107.7,82.5,95.5
7/14/1981,,109.5,84.3,96.6
7/15/1981,,109.5,80.7,96.4
7/16/1981,,111.3,82.5,97.5
7/17/1981,,111.3,77.1,96.6
7/18/1981,,113.1,84.3,98.5
7/19/1981,,114.9,82.5,100.1
7/20/1981,,113.1,84.3,102.3
7/21/1981,,113.1,84.3,100.3
7/22/1981,,111.3,84.3,99.3
7/23/1981,,111.3,86.1,97.3
7/24/1981,,111.3,84.3,97.8
7/25/1981,,111.3,84.3,99.6
7/26/1981,,111.3,86.1,100.2
7/27/1981,,113.1,87.9,100.3
7/28/1981,,113.1,87.9,101.8
7/29/1981,,113.1,87.9,101.6
7/30/1981,,113.1,87.9,99.6
7/31/1981,,113.1,84.3,99.9
8/1/1981,,111.3,84.3,98.3
8/2/1981,,111.3,84.3,97.2
8/3/1981,,109.5,87.9,99.6
8/4/1981,,111.3,86.1,99.4
8/5/1981,,111.3,82.5,98.3
8/6/1981,,111.3,84.3,99.2
8/7/1981,,113.1,78.9,99.9
8/8/1981,,113.1,84.3,100.7
8/9/1981,,114.9,87.9,101.6
8/10/1981,,114.9,87.9,102.6
8/11/1981,,111.3,87.9,99
8/12/1981,,109.5,77.1,97.1
8/13/1981,,107.7,84.3,96.5
8/14/1981,,109.5,86.1,98.8
8/15/1981,,107.7,82.5,95.8
8/16/1981,,105.9,82.5,96.4
8/17/1981,,107.7,80.7,94.8
8/18/1981,,107.7,82.5,96.2
8/19/1981,,109.5,84.3,96.7
8/20/1981,,105.9,84.3,95.2
8/21/1981,,105.9,80.7,94.9
8/22/1981,,107.7,82.5,96.7
8/23/1981,,109.5,80.7,96.3
8/24/1981,,105.9,86.1,96.7
8/25/1981,,105.9,80.7,92.8
8/26/1981,,105.9,80.7,92.5
8/27/1981,,105.9,75.3,92
8/28/1981,,105.9,78.9,93.4
8/29/1981,,104.1,80.7,93.1
8/30/1981,,104.1,77.1,92
8/31/1981,,104.1,75.3,90.7
9/1/1981,,105.9,77.1,94
9/2/1981,,104.1,80.7,93.7
9/3/1981,,107.7,80.7,95.7
9/4/1981,,107.7,80.7,93.6
9/5/1981,,105.9,80.7,93.6
9/6/1981,,105.9,82.5,95.3
9/7/1981,,107.7,80.7,95.2
9/8/1981,,107.7,84.3,95.6
9/9/1981,,105.9,82.5,94.3
9/10/1981,,105.9,82.5,93.8
9/11/1981,,104.1,75.3,90.5
9/12/1981,,102.3,73.5,91.5
9/13/1981,,102.3,77.1,91.5
9/14/1981,,102.3,73.5,90.6
9/15/1981,,102.3,73.5,89.9
9/16/1981,,104.1,73.5,90.1
9/17/1981,,105.9,75.3,90.8
9/18/1981,,105.9,75.3,92
9/19/1981,,102.3,75.3,93.8
9/20/1981,,105.9,73.5,90.9
9/21/1981,,105.9,77.1,90.7
9/22/1981,,105.9,77.1,90.6
9/23/1981,,102.3,77.1,91.2
9/24/1981,,98.7,71.7,86.2
9/25/1981,,98.7,71.7,87.2
9/26/1981,,98.7,73.5,86.7
9/27/1981,,98.7,75.3,87.7
9/28/1981,,100.5,71.7,85.6
9/29/1981,,98.7,68.1,84.8
9/30/1981,,102.3,69.9,86.6
10/1/1981,,100.5,71.7,88.1
10/2/1981,,98.7,73.5,87
10/3/1981,,100.5,73.5,85.7
10/4/1981,,98.7,68.1,84.9
10/5/1981,,98.7,68.1,82.2
10/6/1981,,96.9,68.1,84.4
10/7/1981,,100.5,75.3,87
10/8/1981,,100.5,73.5,87.9
10/9/1981,,98.7,75.3,86
10/10/1981,,98.7,73.5,86.8
10/11/1981,,98.7,73.5,88.2
10/12/1981,,100.5,75.3,89.2
10/13/1981,,98.7,73.5,86.9
10/14/1981,,95.1,73.5,85.8
10/15/1981,,95.1,75.3,83.7
10/16/1981,,98.7,75.3,86.5
10/17/1981,,91.5,73.5,81.1
10/18/1981,,89.7,68.1,77
10/19/1981,,91.5,62.7,77.1
10/20/1981,,89.7,62.7,75.6
10/21/1981,,86.1,62.7,76.1
10/22/1981,,91.5,62.7,76.5
10/23/1981,,91.5,62.7,76.9
10/24/1981,,87.9,62.7,76.3
10/25/1981,,87.9,66.3,76.9
10/26/1981,,86.1,66.3,77.4
10/27/1981,,87.9,64.5,76.9
10/28/1981,,91.5,62.7,76.5
10/29/1981,,89.7,62.7,76.9
10/30/1981,,93.3,62.7,75.7
10/31/1981,,87.9,62.7,75.6
11/1/1981,,87.9,62.7,75.5
11/2/1981,,89.7,62.7,75.6
11/3/1981,,89.7,62.7,76.6
11/4/1981,,89.7,69.9,78.2
11/5/1981,,84.3,69.9,76.5
11/6/1981,,80.7,62.7,71.6
11/7/1981,,78.9,59.1,69.1
11/8/1981,,84.3,59.1,71.7
11/9/1981,,89.7,62.7,76.2
11/10/1981,,89.7,66.3,77.3
11/11/1981,,84.3,46.5,71.2
11/12/1981,,91.5,60.9,77
11/13/1981,,91.5,60.9,76.9
11/14/1981,,80.7,59.1,70
11/15/1981,,80.7,57.3,68.5
11/16/1981,,86.1,57.3,71.2
11/17/1981,,84.3,57.3,72.1
11/18/1981,,87.9,59.1,71.9
11/19/1981,,86.1,57.3,73.1
11/20/1981,,87.9,59.1,72.4
11/21/1981,,86.1,59.1,73.6
11/22/1981,,78.9,57.3,67.8
11/23/1981,,68.1,50.1,58.9
11/24/1981,,68.1,48.3,58
11/25/1981,,71.7,48.3,59.8
11/26/1981,,75.3,51.9,64.5
11/27/1981,,77.1,57.3,66.6
11/28/1981,,78.9,59.1,69.1
11/29/1981,,84.3,59.1,70.8
11/30/1981,,71.7,53.7,63.3
12/1/1981,,71.7,53.7,63
12/2/1981,,78.9,51.9,65.1
12/3/1981,,84.3,53.7,67.5
12/4/1981,,80.7,53.7,67.7
12/5/1981,,82.5,53.7,68.4
12/6/1981,,82.5,55.5,67.8
12/7/1981,,84.3,55.5,69.9
12/8/1981,,73.5,51.9,63.5
12/9/1981,,75.3,51.9,63
12/10/1981,,78.9,51.9,67
12/11/1981,,77.1,50.1,62.8
12/12/1981,,73.5,46.5,61
12/13/1981,,77.1,48.3,62.6
12/14/1981,,80.7,51.9,67
12/15/1981,,77.1,55.5,66.8
12/16/1981,,77.1,53.7,65.2
12/17/1981,,77.1,55.5,68
12/18/1981,,80.7,53.7,65.9
12/19/1981,,75.3,51.9,63.3
12/20/1981,,75.3,55.5,66.5
12/21/1981,,77.1,51.9,66.2
12/22/1981,,77.1,53.7,67.9
12/23/1981,,75.3,53.7,64.6
12/24/1981,,77.1,55.5,66.7
12/25/1981,,80.7,55.5,67.7
12/26/1981,,73.5,57.3,65.1
12/27/1981,,71.7,51.9,61.5
12/28/1981,,82.5,53.7,67.9
12/29/1981,,80.7,57.3,68.8
12/30/1981,,69.9,57.3,62.9
12/31/1981,,68.1,48.3,59.4
1/1/1982,,69.9,46.5,59.3
1/2/1982,,64.5,46.5,55.4
1/3/1982,,66.3,41.1,52.6
1/4/1982,,69.9,44.7,57.6
1/5/1982,,70.4,51.9,61.3
1/6/1982,,75.3,53.7,64.7
1/7/1982,,66.3,47,56.7
1/8/1982,,68.1,44.7,55.9
1/9/1982,,77.1,48.3,64.8
1/10/1982,,78.9,51.9,63.9
1/11/1982,,68.1,53.7,61
1/12/1982,,60.9,51.9,55.5
1/13/1982,,62.7,50.1,55.9
1/14/1982,,64.5,44.7,56.7
1/15/1982,,69.5,48.3,58.7
1/16/1982,,68.1,51.9,59.5
1/17/1982,,55.5,41.1,48.5
1/18/1982,,59.6,35.7,48.4
1/19/1982,,64.5,44.7,53.3
1/20/1982,,62.7,41.1,52.8
1/21/1982,,64.5,39.3,51.9
1/22/1982,,73.5,46.5,58.8
1/23/1982,,78.9,51.9,64.6
1/24/1982,,78.9,53.7,65
1/25/1982,,82.5,53.7,67.3
1/26/1982,,84.3,59.1,70.6
1/27/1982,,80.7,55.5,67.7
1/28/1982,,87.9,62.7,74.1
1/29/1982,,73.5,53.7,63
1/30/1982,,68.1,46.5,57.4
1/31/1982,,79.4,53.7,64.7
2/1/1982,,71.7,53.7,63.5
2/2/1982,,69,44.7,56.7
2/3/1982,,77.1,51.2,62.4
2/4/1982,,78.9,55.5,66.1
2/5/1982,,66.3,48.3,57
2/6/1982,,57.3,39.3,48.6
2/7/1982,,55.5,44.7,48.3
2/8/1982,,51.9,44.7,49.4
2/9/1982,,59.1,44.7,50.4
2/10/1982,,55.5,37.5,47.9
2/11/1982,,59.1,41.1,50.3
2/12/1982,,62.7,48.3,54.3
2/13/1982,,69.9,50.1,59.9
2/14/1982,,63.8,46.5,55.3
2/15/1982,,64.5,44.7,55.1
2/16/1982,,71.7,49.7,59.9
2/17/1982,,64.5,47.4,56.2
2/18/1982,,62.7,44.7,54
2/19/1982,,62.7,44.7,53.8
2/20/1982,,62.7,50.1,55.5
2/21/1982,,73.5,50.1,63.3
2/22/1982,,62.7,48.3,54.8
2/23/1982,,68.1,50.1,57.3
2/24/1982,,78.9,55.5,65.3
2/25/1982,,69.9,48.3,58.4
2/26/1982,,69.9,48.3,58.7
2/27/1982,,73.5,51.9,61.7
2/28/1982,,77.1,55.5,66
3/1/1982,,78.9,57.3,66.8
3/2/1982,,84.3,62.7,71.7
3/3/1982,,68.1,60.9,65
3/4/1982,,66.3,53.7,61.1
3/5/1982,,68.1,57.3,61.4
3/6/1982,,75.3,55.5,63.7
3/7/1982,,71.3,51.9,61.6
3/8/1982,,74.6,50.1,62.6
3/9/1982,,82.5,57.3,68.7
3/10/1982,,87.9,60.9,74.5
3/11/1982,,86.1,60.9,73
3/12/1982,,68.1,51.9,60.7
3/13/1982,,62.7,50.1,56.2
3/14/1982,,80.7,55.5,67.2
3/15/1982,,71.7,50.1,60.3
3/16/1982,,78.9,55.5,66.3
3/17/1982,,84.8,57.3,70
3/18/1982,,90.8,62.7,74.8
3/19/1982,,77.1,59.1,67
3/20/1982,,77.1,55.5,66.2
3/21/1982,,78.9,55.5,67.4
3/22/1982,,89.7,62.7,75.8
3/23/1982,,93.3,66.3,78.7
3/24/1982,,86.1,68.1,76.9
3/25/1982,,89.7,71.7,79.8
3/26/1982,,69.9,62.7,68.2
3/27/1982,,78.9,60.9,68.5
3/28/1982,,69.9,53.7,61.3
3/29/1982,,68.1,48.3,58
3/30/1982,,68.1,50.1,59.9
3/31/1982,,69.9,55.5,61.8
4/1/1982,,75.3,55.5,63.9
4/2/1982,,82.5,55.5,70.5
4/3/1982,,87.2,60.9,75.5
4/4/1982,,91.5,62.7,77.9
4/5/1982,,93.3,69.9,81.9
4/6/1982,,89.7,64.5,77.6
4/7/1982,,84.3,68.1,75.9
4/8/1982,,93.3,71.7,80
4/9/1982,,85.7,66.3,75.1
4/10/1982,,84.3,68.1,75.7
4/11/1982,,80.7,68.1,74.4
4/12/1982,,84.3,68.1,74.1
4/13/1982,,84.3,68.1,75.7
4/14/1982,,87.9,68.1,77
4/15/1982,,93.8,69.9,81.7
4/16/1982,,86.1,64.5,74
4/17/1982,,82.5,62.7,71
4/18/1982,,84.3,64.5,74.8
4/19/1982,,91.5,66.3,79.2
4/20/1982,,95.3,69.9,84.1
4/21/1982,,95.1,73.5,84.4
4/22/1982,,95.1,69.9,83.2
4/23/1982,,98.7,71.9,85.6
4/24/1982,,102.3,77.1,89.7
4/25/1982,,104.1,80.7,90.5
4/26/1982,,102.3,78.9,91.1
4/27/1982,,82.5,68.1,78.2
4/28/1982,,89.7,66.3,74.7
4/29/1982,,89.7,62.7,76.8
4/30/1982,,94.4,67.7,81.8
5/1/1982,,99.2,72.8,85.3
5/2/1982,,102.3,64.5,88.5
5/3/1982,,100.5,78.9,88.2
5/4/1982,,101,77.1,88.7
5/5/1982,,100.7,78.9,89.1
5/6/1982,,98.7,71.7,85.1
5/7/1982,,98.7,75.3,87.5
5/8/1982,,91.5,73.5,81.2
5/9/1982,,91.5,71.7,80.7
5/10/1982,,84.3,66.3,74.6
5/11/1982,,82.5,64.5,72.2
5/12/1982,,93.3,71.7,81.8
5/13/1982,,98.7,73.5,85.4
5/14/1982,,100.5,68.1,88.1
5/15/1982,,104.1,77.1,91.3
5/16/1982,,100.5,78.9,90.6
5/17/1982,,101.9,77.1,90
5/18/1982,,105.9,80.7,93.6
5/19/1982,,105.9,82.5,96.3
5/20/1982,,107.7,82.5,95.6
5/21/1982,,105.9,82.5,92.7
5/22/1982,,104.1,82.5,93.9
5/23/1982,,106.4,84.3,95.2
5/24/1982,,104.1,82.5,95.2
5/25/1982,,98.7,78.9,90.1
5/26/1982,,102.3,79.8,91.1
5/27/1982,,105.9,80.7,93.1
5/28/1982,,106.8,79.1,94.1
5/29/1982,,107.7,82.5,95.2
5/30/1982,,107.7,84.3,96.8
5/31/1982,,108.2,84.3,97.6
6/1/1982,,107.7,84.3,97
6/2/1982,,107.7,82.5,96.2
6/3/1982,,109.5,84.3,96.7
6/4/1982,,111.3,86.1,99.3
6/5/1982,,111.3,87.9,99.6
6/6/1982,,111.3,86.1,99.8
6/7/1982,,111.3,86.1,100.2
6/8/1982,,109.5,84.3,98.5
6/9/1982,,109.5,86.1,98.2
6/10/1982,,111.5,85.4,98.5
6/11/1982,,111.5,84.3,98.1
6/12/1982,,105.9,84.3,94.9
6/13/1982,,104.6,78.9,91.5
6/14/1982,,107.7,77.1,92
6/15/1982,,107.7,78.9,92.3
6/16/1982,,105.9,78.9,92.8
6/17/1982,,104.1,78.9,93
6/18/1982,,104.6,80,91.9
6/19/1982,,104.1,77.6,90.8
6/20/1982,,102.8,78.9,91.3
6/21/1982,,102.3,77.1,91.7
6/22/1982,,104.1,77.1,91.3
6/23/1982,,107.9,77.1,93.4
6/24/1982,,107.7,78.9,94.6
6/25/1982,,109.5,80.7,97.6
6/26/1982,,109.7,80.7,95.3
6/27/1982,,110,80.7,96.3
6/28/1982,,111.3,83.4,98.9
6/29/1982,,109.5,82.7,96
6/30/1982,,109.5,80.7,96.7
7/1/1982,,109.5,80.7,97.3
7/2/1982,,109.5,82.5,97.1
7/3/1982,,109.5,84.3,98
7/4/1982,,109.1,84.8,97
7/5/1982,,108.8,84.3,96
7/6/1982,,111.3,82.5,98.1
7/7/1982,,105.9,82.5,94.5
7/8/1982,,107.7,80.7,95.2
7/9/1982,,109.5,82.5,97.4
7/10/1982,,111.3,82.5,97.5
7/11/1982,,109.5,82.5,96.4
7/12/1982,,109.5,82.5,95.5
7/13/1982,,107.7,84.3,96.1
7/14/1982,,107.7,82.5,95.6
7/15/1982,,105.9,80.7,94.7
7/16/1982,,107.9,77.6,94.9
7/17/1982,,109.5,80.7,95.5
7/18/1982,,111.3,82.5,97.2
7/19/1982,,113.1,87,101.1
7/20/1982,,111.3,89.7,100.3
7/21/1982,,111.3,86.6,98.8
